iteration,current_distance,best_distance,route
0,1623.136748830963,1623.136748830963,City_12 -> City_21 -> City_27 -> City_18 -> City_7 -> City_30 -> City_22 -> City_28 -> City_20 -> City_29 -> City_32 -> City_10 -> City_24 -> City_25 -> City_13 -> City_15 -> City_16 -> City_3 -> City_4 -> City_17 -> City_14 -> City_5 -> City_35 -> City_34 -> City_6 -> City_33 -> City_11 -> City_19 -> City_8 -> City_31 -> City_26 -> City_23 -> City_1 -> City_9 -> City_2
5,1311.781717090037,1311.781717090037,City_20 -> City_11 -> City_24 -> City_2 -> City_18 -> City_26 -> City_1 -> City_9 -> City_14 -> City_16 -> City_15 -> City_32 -> City_27 -> City_28 -> City_31 -> City_8 -> City_21 -> City_29 -> City_3 -> City_33 -> City_4 -> City_17 -> City_5 -> City_35 -> City_34 -> City_6 -> City_13 -> City_22 -> City_30 -> City_7 -> City_10 -> City_25 -> City_19 -> City_23 -> City_12
10,1178.5048401276226,1178.5048401276226,City_25 -> City_18 -> City_26 -> City_1 -> City_30 -> City_23 -> City_12 -> City_9 -> City_20 -> City_27 -> City_28 -> City_2 -> City_32 -> City_15 -> City_16 -> City_14 -> City_21 -> City_29 -> City_3 -> City_33 -> City_4 -> City_17 -> City_5 -> City_35 -> City_34 -> City_6 -> City_13 -> City_22 -> City_24 -> City_31 -> City_8 -> City_19 -> City_10 -> City_7 -> City_11
15,1094.9594383403664,1094.9594383403664,City_25 -> City_18 -> City_26 -> City_1 -> City_23 -> City_12 -> City_9 -> City_20 -> City_27 -> City_28 -> City_2 -> City_32 -> City_15 -> City_16 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_4 -> City_5 -> City_35 -> City_34 -> City_6 -> City_13 -> City_17 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
20,961.536796889831,961.536796889831,City_25 -> City_18 -> City_26 -> City_1 -> City_23 -> City_12 -> City_9 -> City_20 -> City_27 -> City_28 -> City_2 -> City_32 -> City_15 -> City_16 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_6 -> City_17 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
25,913.6053029243676,913.6053029243676,City_25 -> City_20 -> City_2 -> City_18 -> City_26 -> City_1 -> City_9 -> City_23 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_4 -> City_34 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
30,886.0768106171921,886.0768106171921,City_25 -> City_20 -> City_2 -> City_18 -> City_26 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
35,886.0768106171921,886.0768106171921,City_25 -> City_20 -> City_2 -> City_18 -> City_26 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
40,886.0768106171921,886.0768106171921,City_25 -> City_20 -> City_2 -> City_18 -> City_26 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
45,883.0333237987606,883.0333237987606,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
50,883.0333237987606,883.0333237987606,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
55,883.0333237987606,883.0333237987606,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
60,883.0333237987606,883.0333237987606,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
65,883.0333237987606,883.0333237987606,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_13 -> City_5 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
70,872.7322749605883,872.7322749605883,City_25 -> City_20 -> City_2 -> City_26 -> City_18 -> City_1 -> City_9 -> City_12 -> City_15 -> City_16 -> City_32 -> City_27 -> City_28 -> City_23 -> City_14 -> City_21 -> City_30 -> City_29 -> City_3 -> City_33 -> City_5 -> City_13 -> City_35 -> City_34 -> City_4 -> City_17 -> City_6 -> City_22 -> City_24 -> City_31 -> City_19 -> City_8 -> City_10 -> City_7 -> City_11
