iteration,current_distance,best_distance,route
0,1865.9622375921156,1865.9622375921156,City_22 -> City_1 -> City_4 -> City_6 -> City_14 -> City_2 -> City_21 -> City_35 -> City_23 -> City_37 -> City_9 -> City_19 -> City_30 -> City_5 -> City_13 -> City_17 -> City_28 -> City_38 -> City_7 -> City_32 -> City_36 -> City_34 -> City_18 -> City_8 -> City_31 -> City_26 -> City_33 -> City_25 -> City_40 -> City_20 -> City_15 -> City_16 -> City_24 -> City_27 -> City_3 -> City_29 -> City_39 -> City_12 -> City_11 -> City_10
5,1505.0098898314852,1505.0098898314852,City_22 -> City_4 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_34 -> City_17 -> City_21 -> City_8 -> City_30 -> City_3 -> City_19 -> City_27 -> City_1 -> City_5 -> City_36 -> City_6 -> City_24 -> City_31 -> City_2 -> City_15 -> City_16 -> City_25 -> City_13 -> City_18 -> City_32 -> City_10 -> City_11 -> City_39 -> City_7 -> City_26 -> City_28 -> City_38 -> City_33 -> City_40 -> City_20 -> City_29 -> City_12
10,1305.5490407244927,1305.5490407244927,City_4 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_17 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_1 -> City_5 -> City_24 -> City_31 -> City_13 -> City_28 -> City_38 -> City_26 -> City_33 -> City_20 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
15,1222.0519586046198,1222.0519586046198,City_4 -> City_17 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_8 -> City_34 -> City_1 -> City_5 -> City_36 -> City_7 -> City_2 -> City_27 -> City_18 -> City_22 -> City_6 -> City_32 -> City_15 -> City_39 -> City_16 -> City_25 -> City_24 -> City_31 -> City_13 -> City_28 -> City_38 -> City_26 -> City_33 -> City_20 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
20,1204.6555279615557,1204.6555279615557,City_4 -> City_17 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_31 -> City_13 -> City_28 -> City_38 -> City_26 -> City_33 -> City_20 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
25,1204.6555279615557,1204.6555279615557,City_4 -> City_17 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_31 -> City_13 -> City_28 -> City_38 -> City_26 -> City_33 -> City_20 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
30,1169.3088925936731,1169.3088925936731,City_4 -> City_17 -> City_35 -> City_37 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_20 -> City_13 -> City_28 -> City_38 -> City_26 -> City_33 -> City_31 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
35,1164.8421009696979,1164.8421009696979,City_37 -> City_17 -> City_35 -> City_4 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_13 -> City_28 -> City_38 -> City_20 -> City_26 -> City_33 -> City_31 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
40,1164.8421009696979,1164.8421009696979,City_37 -> City_17 -> City_35 -> City_4 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_13 -> City_28 -> City_38 -> City_20 -> City_26 -> City_33 -> City_31 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
45,1164.8421009696979,1164.8421009696979,City_37 -> City_17 -> City_35 -> City_4 -> City_9 -> City_23 -> City_14 -> City_21 -> City_30 -> City_3 -> City_19 -> City_2 -> City_15 -> City_39 -> City_16 -> City_25 -> City_8 -> City_34 -> City_1 -> City_22 -> City_6 -> City_27 -> City_18 -> City_32 -> City_7 -> City_36 -> City_5 -> City_24 -> City_13 -> City_28 -> City_38 -> City_20 -> City_26 -> City_33 -> City_31 -> City_10 -> City_11 -> City_40 -> City_29 -> City_12
