iteration,current_distance,best_distance,route
5,415.0408895550621,396.53048355054466,City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_3 -> City_8 -> City_19 -> City_15 -> City_11 -> City_16 -> City_7 -> City_18 -> City_2 -> City_20 -> City_5 -> City_13 -> City_1
10,393.25277456279827,393.25277456279827,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
15,393.25277456279827,393.25277456279827,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
20,416.20236922299097,393.25277456279827,City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_18
25,395.9578404250312,390.89865851399304,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
30,395.9578404250311,390.89865851399304,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
35,405.0005484997105,390.89865851399304,City_2 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_10 -> City_12 -> City_3 -> City_8 -> City_19 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20 -> City_18
40,399.0997684828762,390.89865851399304,City_18 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20 -> City_2
45,398.1732980224926,390.898658513993,City_18 -> City_2 -> City_5 -> City_13 -> City_1 -> City_17 -> City_6 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_3 -> City_8 -> City_19 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20
50,427.1976488455009,390.898658513993,City_20 -> City_2 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_18
55,397.3316999166964,390.898658513993,City_5 -> City_13 -> City_1 -> City_17 -> City_6 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20 -> City_2 -> City_18
60,395.9578404250311,390.898658513993,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
65,395.9578404250312,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
70,390.9028239118828,390.898658513993,City_18 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_3 -> City_8 -> City_19 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7 -> City_20 -> City_2
75,397.3316999166964,390.898658513993,City_5 -> City_13 -> City_1 -> City_17 -> City_6 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20 -> City_2 -> City_18
80,408.1424765575555,390.898658513993,City_18 -> City_2 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_20
85,393.25277456279827,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
90,390.89865851399304,390.898658513993,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_10 -> City_12 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
95,437.9438880523285,390.898658513993,City_13 -> City_1 -> City_4 -> City_17 -> City_6 -> City_9 -> City_14 -> City_12 -> City_10 -> City_19 -> City_3 -> City_8 -> City_16 -> City_11 -> City_15 -> City_7 -> City_20 -> City_2 -> City_5 -> City_18
100,427.1976488455009,390.898658513993,City_20 -> City_2 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_19 -> City_8 -> City_3 -> City_15 -> City_11 -> City_16 -> City_7 -> City_18
105,448.1460383539269,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_12 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_10
110,395.9578404250312,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
115,395.9578404250311,390.898658513993,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
120,405.696059288427,390.898658513993,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_14 -> City_9 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
125,395.9578404250312,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
130,437.1674418358359,390.898658513993,City_13 -> City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_18
135,416.20236922299097,390.898658513993,City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_18
140,395.9578404250312,390.898658513993,City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5
145,437.1674418358359,390.898658513993,City_13 -> City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_18
150,393.2527745627982,390.898658513993,City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18
155,416.202369222991,390.898658513993,City_18 -> City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14 -> City_4 -> City_17 -> City_6 -> City_1 -> City_13
160,418.9965388766178,390.898658513993,City_20 -> City_2 -> City_5 -> City_13 -> City_1 -> City_6 -> City_17 -> City_4 -> City_14 -> City_9 -> City_12 -> City_10 -> City_3 -> City_8 -> City_19 -> City_15 -> City_11 -> City_16 -> City_7 -> City_18
