iteration,current_distance,best_distance,route
10,333.1126667228818,290.3067737918128,City_4 -> City_1 -> City_9 -> City_10 -> City_8 -> City_3 -> City_7 -> City_2 -> City_5 -> City_6
20,341.5772738642194,290.3067737918128,City_6 -> City_1 -> City_5 -> City_2 -> City_7 -> City_8 -> City_10 -> City_3 -> City_9 -> City_4
30,335.99864382290025,290.3067737918128,City_1 -> City_6 -> City_4 -> City_9 -> City_10 -> City_8 -> City_3 -> City_7 -> City_5 -> City_2
40,304.23680207344586,290.3067737918128,City_5 -> City_1 -> City_6 -> City_4 -> City_9 -> City_10 -> City_8 -> City_3 -> City_7 -> City_2
50,304.97752278624057,290.3067737918128,City_2 -> City_5 -> City_1 -> City_6 -> City_4 -> City_9 -> City_10 -> City_3 -> City_8 -> City_7
60,290.31836705569447,290.3067737918128,City_7 -> City_2 -> City_5 -> City_1 -> City_6 -> City_4 -> City_9 -> City_8 -> City_3 -> City_10
70,298.32038428599975,290.3067737918128,City_10 -> City_7 -> City_2 -> City_5 -> City_1 -> City_4 -> City_6 -> City_9 -> City_8 -> City_3
80,319.19423170513033,290.3067737918128,City_3 -> City_10 -> City_7 -> City_2 -> City_5 -> City_6 -> City_4 -> City_1 -> City_9 -> City_8
