iteration,current_distance,best_distance,route
10,840.6044840434346,840.6044840434346,City_12 -> City_15 -> City_19 -> City_3 -> City_14 -> City_23 -> City_1 -> City_13 -> City_11 -> City_16 -> City_8 -> City_29 -> City_30 -> City_22 -> City_17 -> City_28 -> City_2 -> City_5 -> City_20 -> City_27 -> City_18 -> City_26 -> City_7 -> City_25 -> City_10 -> City_9 -> City_24 -> City_6 -> City_4 -> City_21
20,717.9653523323914,717.9653523323914,City_30 -> City_29 -> City_3 -> City_8 -> City_14 -> City_23 -> City_1 -> City_13 -> City_25 -> City_16 -> City_15 -> City_19 -> City_12 -> City_22 -> City_17 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_11 -> City_10 -> City_9 -> City_24 -> City_6 -> City_4 -> City_21
30,697.4060784526872,697.4060784526872,City_30 -> City_29 -> City_3 -> City_8 -> City_12 -> City_23 -> City_1 -> City_13 -> City_16 -> City_11 -> City_15 -> City_4 -> City_22 -> City_6 -> City_17 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_25 -> City_10 -> City_24 -> City_9 -> City_19 -> City_14 -> City_21
40,651.9178927339111,651.9178927339111,City_30 -> City_29 -> City_8 -> City_3 -> City_19 -> City_12 -> City_1 -> City_13 -> City_25 -> City_10 -> City_9 -> City_4 -> City_22 -> City_6 -> City_17 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_24 -> City_23 -> City_14 -> City_21
50,558.8270735643316,555.2429402138599,City_30 -> City_29 -> City_3 -> City_8 -> City_19 -> City_12 -> City_9 -> City_1 -> City_13 -> City_24 -> City_23 -> City_4 -> City_22 -> City_17 -> City_6 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_25 -> City_10 -> City_14 -> City_21
60,501.5083585656038,501.5083585656038,City_30 -> City_29 -> City_3 -> City_8 -> City_19 -> City_12 -> City_9 -> City_24 -> City_23 -> City_4 -> City_17 -> City_6 -> City_22 -> City_13 -> City_1 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_25 -> City_10 -> City_14 -> City_21
70,479.19514698719667,479.19514698719667,City_30 -> City_29 -> City_3 -> City_8 -> City_19 -> City_12 -> City_24 -> City_9 -> City_23 -> City_4 -> City_22 -> City_6 -> City_17 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_25 -> City_10 -> City_14 -> City_21
80,511.33615974863153,479.19514698719667,City_30 -> City_29 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_24 -> City_23 -> City_4 -> City_22 -> City_17 -> City_6 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26 -> City_2 -> City_5 -> City_20 -> City_7 -> City_25 -> City_15 -> City_11 -> City_16 -> City_12 -> City_14 -> City_21
90,491.16807559024267,479.19514698719667,City_30 -> City_29 -> City_3 -> City_8 -> City_19 -> City_12 -> City_9 -> City_24 -> City_23 -> City_6 -> City_17 -> City_22 -> City_4 -> City_1 -> City_13 -> City_28 -> City_27 -> City_18 -> City_26 -> City_5 -> City_2 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_25 -> City_10 -> City_14 -> City_21
100,477.70371011415773,474.414111443964,City_30 -> City_29 -> City_3 -> City_8 -> City_19 -> City_12 -> City_24 -> City_9 -> City_23 -> City_4 -> City_22 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_28 -> City_27 -> City_18 -> City_26 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_25 -> City_10 -> City_14 -> City_21
