iteration,current_distance,best_distance,route
0,879.3912015381211,879.3912015381211,City_15 -> City_16 -> City_20 -> City_5 -> City_11 -> City_10 -> City_7 -> City_2 -> City_4 -> City_6 -> City_18 -> City_17 -> City_12 -> City_1 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_13
5,683.476700190336,683.476700190336,City_2 -> City_13 -> City_1 -> City_11 -> City_19 -> City_3 -> City_6 -> City_17 -> City_4 -> City_8 -> City_10 -> City_12 -> City_14 -> City_9 -> City_20 -> City_18 -> City_5 -> City_7 -> City_15 -> City_16
10,593.0788709259992,593.0788709259992,City_20 -> City_13 -> City_2 -> City_18 -> City_1 -> City_6 -> City_17 -> City_4 -> City_8 -> City_3 -> City_19 -> City_5 -> City_9 -> City_10 -> City_12 -> City_14 -> City_16 -> City_15 -> City_11 -> City_7
15,557.8928589043735,557.8928589043735,City_20 -> City_5 -> City_2 -> City_18 -> City_1 -> City_6 -> City_17 -> City_4 -> City_8 -> City_3 -> City_19 -> City_13 -> City_9 -> City_10 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
20,519.0652593398542,519.0652593398542,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_9 -> City_10 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
25,499.53975797631153,499.53975797631153,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
30,499.53975797631153,499.53975797631153,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
35,499.53975797631153,499.53975797631153,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
40,499.53975797631153,499.53975797631153,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
45,499.53975797631153,499.53975797631153,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_10 -> City_9 -> City_12 -> City_14 -> City_16 -> City_11 -> City_15 -> City_7
50,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
55,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
60,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
65,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
70,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
75,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
80,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
85,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
90,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
95,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
100,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
105,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
110,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
115,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
120,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
125,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
130,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
135,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
140,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
145,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
150,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
155,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
160,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
165,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
170,469.62322867582304,469.62322867582304,City_20 -> City_2 -> City_18 -> City_5 -> City_1 -> City_6 -> City_17 -> City_4 -> City_13 -> City_8 -> City_3 -> City_19 -> City_14 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_15 -> City_7
