iteration,current_distance,best_distance,route
10,482.1398246009354,482.1398246009354,City_17 -> City_4 -> City_14 -> City_10 -> City_11 -> City_15 -> City_16 -> City_7 -> City_20 -> City_2 -> City_18 -> City_5 -> City_9 -> City_12 -> City_19 -> City_3 -> City_8 -> City_13 -> City_1 -> City_6
20,466.8959109021516,466.8959109021516,City_6 -> City_4 -> City_14 -> City_12 -> City_16 -> City_11 -> City_15 -> City_7 -> City_20 -> City_2 -> City_18 -> City_5 -> City_10 -> City_19 -> City_3 -> City_8 -> City_9 -> City_13 -> City_1 -> City_17
30,484.0400664248971,466.8959109021516,City_6 -> City_17 -> City_9 -> City_12 -> City_10 -> City_16 -> City_11 -> City_20 -> City_2 -> City_5 -> City_18 -> City_7 -> City_15 -> City_19 -> City_3 -> City_8 -> City_14 -> City_13 -> City_1 -> City_4
40,486.1460353921129,466.8959109021516,City_17 -> City_4 -> City_14 -> City_9 -> City_10 -> City_11 -> City_7 -> City_20 -> City_2 -> City_18 -> City_5 -> City_16 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_13 -> City_1 -> City_6
50,477.6176386299758,466.8959109021516,City_17 -> City_4 -> City_14 -> City_12 -> City_10 -> City_15 -> City_7 -> City_18 -> City_5 -> City_2 -> City_20 -> City_16 -> City_11 -> City_19 -> City_3 -> City_8 -> City_9 -> City_13 -> City_1 -> City_6
60,472.40334598086974,466.539765740249,City_6 -> City_4 -> City_14 -> City_9 -> City_10 -> City_7 -> City_18 -> City_5 -> City_2 -> City_20 -> City_16 -> City_11 -> City_15 -> City_19 -> City_8 -> City_3 -> City_12 -> City_13 -> City_1 -> City_17
70,459.56346632050173,449.27276567988935,City_17 -> City_4 -> City_14 -> City_12 -> City_10 -> City_5 -> City_2 -> City_18 -> City_20 -> City_7 -> City_11 -> City_16 -> City_15 -> City_19 -> City_3 -> City_8 -> City_9 -> City_13 -> City_1 -> City_6
80,388.39474558329226,386.6266770171125,City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_10 -> City_12 -> City_9 -> City_14
90,425.84554229555073,386.6266770171125,City_6 -> City_17 -> City_4 -> City_1 -> City_13 -> City_5 -> City_2 -> City_18 -> City_20 -> City_7 -> City_16 -> City_15 -> City_11 -> City_10 -> City_8 -> City_3 -> City_19 -> City_12 -> City_14 -> City_9
100,392.5610437685326,386.6266770171125,City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_10 -> City_19 -> City_8 -> City_3 -> City_12 -> City_9 -> City_14
110,423.4774907410848,386.6266770171125,City_17 -> City_6 -> City_4 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_15 -> City_11 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_14 -> City_9
120,433.57977093319977,386.6266770171125,City_13 -> City_1 -> City_4 -> City_6 -> City_17 -> City_5 -> City_2 -> City_18 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_10 -> City_12 -> City_14 -> City_9
130,448.1176226729807,386.6266770171125,City_13 -> City_1 -> City_4 -> City_17 -> City_6 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_19 -> City_8 -> City_3 -> City_12 -> City_10 -> City_9 -> City_14
140,388.39474558329226,386.6266770171125,City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_19 -> City_3 -> City_8 -> City_10 -> City_12 -> City_9 -> City_14
150,403.8873779059521,386.6266770171125,City_4 -> City_6 -> City_17 -> City_1 -> City_13 -> City_5 -> City_2 -> City_18 -> City_20 -> City_7 -> City_15 -> City_11 -> City_16 -> City_10 -> City_19 -> City_8 -> City_3 -> City_12 -> City_14 -> City_9
160,414.6784802822542,386.42968948347004,City_6 -> City_4 -> City_17 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_15 -> City_11 -> City_19 -> City_8 -> City_3 -> City_10 -> City_12 -> City_9 -> City_14
170,421.33687364696436,386.42968948347004,City_4 -> City_6 -> City_17 -> City_1 -> City_13 -> City_5 -> City_2 -> City_18 -> City_20 -> City_7 -> City_15 -> City_16 -> City_11 -> City_19 -> City_3 -> City_8 -> City_12 -> City_10 -> City_14 -> City_9
180,395.56589239186957,386.42968948347004,City_4 -> City_17 -> City_6 -> City_1 -> City_13 -> City_5 -> City_18 -> City_2 -> City_20 -> City_7 -> City_16 -> City_11 -> City_15 -> City_10 -> City_19 -> City_3 -> City_8 -> City_12 -> City_14 -> City_9
