iteration,current_distance,best_distance,route
50,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
55,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
60,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
65,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
70,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
75,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
80,1459.659357859562,1459.659357859562,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_3 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_10 -> City_8 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
85,1440.945228883251,1440.945228883251,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_8 -> City_10 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
90,1440.945228883251,1440.945228883251,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_40 -> City_19 -> City_8 -> City_10 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
95,1438.0999187026232,1438.0999187026232,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_19 -> City_8 -> City_40 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
100,1403.8441161574158,1403.8441161574158,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_4 -> City_34 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_17 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
105,1347.9456038982717,1347.9456038982717,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_23 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
110,1321.0663531743953,1321.0663531743953,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_23 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
115,1321.0663531743953,1321.0663531743953,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_23 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
120,1321.0663531743953,1321.0663531743953,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_23 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
125,1321.0663531743953,1321.0663531743953,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_23 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
130,1298.6410763585566,1298.6410763585566,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_6 -> City_35 -> City_17 -> City_37 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
135,1293.1567788659415,1293.1567788659415,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
140,1293.1567788659415,1293.1567788659415,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
145,1293.1567788659415,1293.1567788659415,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
150,1293.1567788659415,1293.1567788659415,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_47 -> City_48 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
155,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
160,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
165,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
170,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
175,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
180,1291.3354401060517,1291.3354401060517,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_9 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_49 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
185,1279.0293901821826,1279.0293901821826,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
190,1279.0293901821826,1279.0293901821826,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
195,1279.0293901821826,1279.0293901821826,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
200,1279.0293901821826,1279.0293901821826,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
205,1279.0293901821826,1279.0293901821826,City_41 -> City_46 -> City_14 -> City_15 -> City_29 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_43 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
210,1261.1405675309275,1261.1405675309275,City_41 -> City_46 -> City_14 -> City_15 -> City_43 -> City_42 -> City_39 -> City_36 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_29 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
215,1223.003786041633,1223.003786041633,City_41 -> City_46 -> City_14 -> City_15 -> City_42 -> City_39 -> City_36 -> City_43 -> City_12 -> City_49 -> City_26 -> City_18 -> City_48 -> City_47 -> City_44 -> City_7 -> City_11 -> City_10 -> City_40 -> City_19 -> City_8 -> City_3 -> City_50 -> City_29 -> City_31 -> City_33 -> City_24 -> City_23 -> City_37 -> City_6 -> City_35 -> City_17 -> City_34 -> City_4 -> City_22 -> City_1 -> City_13 -> City_38 -> City_28 -> City_5 -> City_16 -> City_25 -> City_20 -> City_2 -> City_9 -> City_21 -> City_30 -> City_32 -> City_45 -> City_27
